,Ар1.0,Ар1.1,Ар1.2,Ар2.0,Ар2.1,Ар2.2,Ар3.0,Ар3.1,Ар3.2,Ар4.0,Ар4.1,Ар4.2,Ар5.0,Ар5.1,Ар5.2,Ариск0,БК,Кф,Кинс,Крд,КРФмп0,КРФрп0,КРФсп0,КРФмп1,КРФрп1,КРФсп1,КРФмп2,КРФрп2,КРФсп2,Крис,Кскр,Лам,Лат,ОД,Овм,Овт,ПК0,ПК1,ПК2,РР0,РР1,РР2,ПР0,ПР1,ОПР1,СПР1,ФР1,ОФР1,СФР1,ОПР0,ПР2,ОПР2,СПР2,ФР2,ОФР2,СФР2,СПР0,ФР0,ОФР0,ТР,ОТР,ДТР,ГВР(ТР),ГВР(ВР),ГВР(ПР),ГВР(ФР),СФР0,ВР,Ф,Кбр,Кр,Кз,Лат1,О,ВО,Лат1.1
1460,"68120236,00","68120236,00","68120236,00","1111959,00","1111959,00","1111959,00","94642,00","94642,00","94642,00","132209323,00","128202935,00","128202935,00","0,00","0,00","0,00","68120236,00","8844058,00","1,00","5898314,00","74959496,00",,,,,,,,,,"205196,00","31674727,00","22374255,00","37543653,00","17918611,00","24602822,00","50256924,00","34799566,00","34799566,00","34799566,00","6795575,00","6795575,00","6795575,00","379621,00","379621,00","75264,00","304357,00",,,,"75264,00","379621,00","75264,00","304357,00",,,,"304357,00",,,,,,,,,,,"164025,00",,,,,,,,
1470,"99645299,00","99645299,00","99645299,00","3658790,00","3658790,00","3658790,00","51877,00","51877,00","51877,00","133454934,00","134377915,00","134377915,00","600,00","600,00","600,00","99645299,00","1828348,00","1,00","1247860,00","69745423,00","0,00","0,00","7624516,00","0,00","0,00","7624516,00","0,00","0,00","7624516,00","143541,00","79714655,00","46993566,00","116859568,00","25677252,00","84491425,00","110460078,00","39035392,00","39035392,00","39035392,00","17512313,00","17512313,00","17512313,00","1299813,93","1299813,93","378852,84","920961,09","100969,18","50484,59","50484,59","378852,84","1299813,93","378852,84","920961,09","100969,18","50484,59","50484,59","920961,09","100969,18","50484,59","201,91","168,26","33,65","0,00","0,00","0,00","0,00","50484,59","0,00",,,,,,,,
1478,"118886,00",,"118886,00","0,00",,"0,00","0,00",,"0,00","69859,00",,"41317,00","0,00",,"0,00","118886,00","0,00","1,00",,,"0,00","0,00","0,00",,,,"0,00","0,00","0,00",,,"118249,00","118475,00",,,"56820,00","339732,00",,"339732,00","0,00",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
1481,"3061976322,00","3061976322,00","3061976322,00","311876576,00","316788665,00","316788665,00","76018436,00","76018436,00","76018436,00","3299875925,00","3294880200,00","3294880200,00","0,00","0,00","0,00","3062987185,00","879509475,00","1,00","469481222,00","13971829098,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","14481053,00","4507266153,00","2947561908,00","5256079657,00","3709304240,00","6453439476,00","9035199797,00","2682747631,00","2682758947,00","2682758947,00","640239863,00","640239863,00","640239863,00","19479642,00","19479642,00","13034470,00","5829443,00","5561871,00","2259327,00","2509436,00","13034470,00","19479642,00","13034470,00","5829443,00","5561871,00","2259327,00","2509436,00","5829443,00","5561871,00","2259327,00","26177676,00","9652314,00","10285657,00","6239705,00","0,00","615729,00","793108,00","2509436,00","0,00",,,,,,,,
1557,"23795731,00","23795731,00","23795731,00","198508,00","198508,00","198508,00",,,,"63845019,00","64140892,00","64140892,00",,,,"23795731,00","1347513,00","1,00","107801,00","34064231,00",,,"1743055,00",,,"1743055,00",,,"1743055,00","21604,00","67974455,00","1493179,00","8343082,00","8868643,00","1884385,00","16231226,00","140694,00","140694,00","140694,00","20924010,00","20924010,00","20924010,00",,,,,,,,,,,,,,,,,,,,,,,,,,"1673920,83",,,,,,,,
1573,"5758793,00","5758793,00","5758793,00","39437,00","39437,00","39437,00","0,00","0,00","0,00","8282738,00","8282186,00","8282186,00","0,00","0,00","0,00","5758793,00","212195,00","1,00","4949,00","2205671,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","13800,00","6966224,00","7317097,00","8935275,00","1810597,00","5215561,00","6293617,00","495645,00","495645,00","495645,00","502763,00","502763,00","502763,00","40221,00","40221,00","25346,00","14875,00","0,00","0,00","0,00","25346,00","40221,00","25346,00","14875,00","0,00","0,00","0,00","14875,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
1581,"13202670,00","13202670,00","13202670,00","1880025,00","1880025,00","1880025,00","0,00","0,00","0,00","15077830,00","16741807,00","16741807,00","0,00","0,00","0,00","13202670,00","0,00","1,00","0,00","14573787,00",,,,,,,,,,"11188,00","26051378,00","6163290,00","7364884,00","42689349,00","1665655,00","3029986,00","7022176,00","7022176,00","7022176,00","2972450,00","2972450,00","2972450,00","232277,00","232277,00","223429,00","8848,00","1242,00","621,00","621,00","223429,00","232277,00","223429,00","8848,00","1242,00","621,00","621,00","8848,00","1242,00","621,00",,,,,,,,"621,00","4277,00",,,,,,,,
1614,"1678354,00","1678354,00","1678354,00","21541,00","21541,00","21541,00",,,,"1943631,00","1928738,00","1928738,00",,,,"1678354,00","173513,00","1,12",,"1334697,00",,,,,,,,,,"797,00","29510,00","1788088,00","1898881,00","739804,00","999197,00","1158974,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,
1637,"4937298,00","4937298,00","4937298,00","343762,00","343762,00","343762,00","0,00","0,00","0,00","16979344,00","16758028,00","16757981,00","0,00","0,00","0,00","18892404,00","0,00","1,00","0,00","7605233,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","30887,00","14319598,00","26491401,00","39357687,00","2693483,00","20591964,00","22972748,00","3223117,00","3223117,00","3223117,00","19807637,00","19807637,00","19807637,00","1545121,87","1545121,87","708674,00","836447,87","15767,12","7883,56","7883,56","708674,00","1545121,87","708674,00","836447,87","15767,12","7883,56","7883,56","836447,87","15767,12","7883,56","0,00","0,00","0,00","0,00","0,00","0,00","0,00","7883,56","23722,00",,,,,,,,
1659,"1058055,00",,"1058055,00","4143,00",,"4143,00","4,00",,"4,00","4271164,00",,"4240131,00",,,,"1058055,00","50245,00","1,00",,,,,,,,,,,,,,"989054,00","1497438,00",,,"1580491,00","490625,00",,"490625,00",,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
1671,"626373,00","626373,00","626373,00","8579,00","8579,00","8579,00","575,00","575,00","575,00","1373014,00","1373014,00","1373014,00","0,00","0,00","0,00","626373,00","0,00","0,94","189302,00","1854406,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","14227,00","2619712,00","683825,00","756695,00","560669,00","951058,00","1210402,00","3553586,00","3553586,00","3553586,00","66427,00","66427,00","66427,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","5314,13",,,,,,,,
1673,"59935,00",,"59935,00","45394,00",,"45394,00",,,,"882285,00",,"881969,00",,,,"59935,00",,"0,97",,,,,,,,,,,,,,"126631,00","298207,00",,,"260980,00","110154,00",,"110154,00",,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
1680,"10991649,00","10991649,00","10991649,00","6240979,00","6240979,00","6240979,00","1233,00","1233,00","1233,00","6469911,00","5202570,00","5202570,00","107,00","107,00","107,00","10991649,00",,"1,00",,"5781801,00",,,,,,,,,,"86,00","15622442,00","14124225,00","28629787,00","12942,00","26429597,00","38126198,00",,,,"197276,00","197276,00","197276,00","15782,10","15782,10","15782,10","0,00","0,00","0,00","0,00","15782,10","15782,10","15782,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,"0,00","0,00",,,,,,,,
170,"8364729,00","8364729,00","8364729,00","6948,00","6948,00","6948,00","0,00","0,00","0,00","81590305,00","81590305,00","81590305,00","0,00","0,00","0,00","8364729,00","408458,00","0,83","0,00","30779980,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","792,00","8744061,00","9771839,00","15082163,00","23234640,00","2739940,00","8071859,00","69005,00","69005,00","69005,00","1656825,00","1656825,00","1656825,00","100541,00","100541,00","100541,00","0,00","0,00","0,00","0,00","100541,00","100541,00","100541,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","32005,00",,,,,,,,
1704,"73391,00",,"73391,00","10178,00",,"10178,00","0,00",,"0,00","298255,00",,"359366,00","0,00",,"0,00","73391,00","367050,00","1,00",,,,,,,,,,,,,,,"123603,00",,,"63059,00","131003,00",,"131003,00","0,00",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
1717,"232692,00","232692,00","232692,00","409794,00","409794,00","409794,00","0,00","0,00","0,00","697715,00","697715,00","697715,00","0,00","0,00","0,00","232692,00","6240,00","1,20","0,00","10000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","758996,00","2005027,00","2368097,00","208969,00","389387,00","653310,00","109630,00","109630,00","109630,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
1720,"1455217,00","1455217,00","1455217,00","14226,00","14226,00","14226,00",,,,"6263337,00","6090415,00","6090415,00",,,,"1455217,00",,"1,00",,"3250719,00",,,,,,,,,,"19473,00","2319270,00","705063,00","1625292,00","2767953,00","1700281,00","1834732,00","325636,00","325636,00","325636,00","1875,00","1875,00","1875,00","150,00","150,00","2,00","148,00",,,,"2,00","150,00","2,00","148,00",,,,"148,00",,,,,,,,,,,,,,,,,,,
1732,"718586,00","718586,00","718586,00","1732,00","1732,00","1732,00",,,,"1253859,00","1233595,00","1233595,00",,,,"718586,00",,"1,00",,"270426,00",,,,,,,,,,"6028,00","272673,00","709491,00","1701518,00","52347,00","504635,00","571616,00","284808,00","284808,00","284808,00","103592,00","103592,00","103592,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","8287,36",,,,,,,,
1736,"164216,00",,"164216,00","2383,00",,"2383,00","0,00",,"0,00","154266,00",,"154266,00","0,00",,"0,00","164216,00","0,00","0,98",,,"0,00","0,00","0,00",,,,"0,00","0,00","0,00",,,"178213,00","181149,00",,,"242332,00","430729,00",,"430729,00","0,00",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
1745,"13476853,00","13476853,00","13476853,00","11286,00","11286,00","11286,00",,,,"21420253,00","21420253,00","21420253,00",,,,"13476853,00","97765,00","1,04","95200,00","13875793,00",,,,,,,,,,"8562,00","1244675,00","7469987,00","8434664,00","9357612,00","9987771,00","10883679,00","1152869,00","1152869,00","1152869,00","393718,00","393718,00","393718,00","19179,65","19179,65","16406,81","2772,84",,,,"16406,81","19179,65","16406,81","2772,84",,,,"2772,84",,,,,,,,,,,"12317,78",,,,,,,,
1747,"2671284,00",,"2671284,00","3763,00",,"3763,00",,,,"924616,00",,"924616,00",,,,"2671284,00",,"0,92",,,,,,,,,,,,,,"2414926,00","2939860,00",,,"3055981,00","4170,00",,"4170,00",,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
1751,"7221031,00","7221031,00","7221031,00","9965661,00","9965661,00","9965661,00","0,00","0,00","0,00","126713151,00","126675807,00","126675807,00","224,00","224,00","224,00","16465295,00","1847000,00","1,00","147760,00","23965263,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","270925,00","108091048,00","25528963,00","34694222,00","172082877,00","29890357,00","40549274,00","21937227,00","21937227,00","21937227,00","126058484,00","126058484,00","126058484,00","10083009,18","10083009,18","4136995,17","5946014,01","0,00","0,00","0,00","4136995,17","10083009,18","4136995,17","5946014,01","0,00","0,00","0,00","5946014,01","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1669,55",,,,,,,,
1752,"2799442,00","2799442,00","2799442,00","151103,00","151103,00","151103,00",,,,"8215001,00","8095136,00","8095136,00",,,,"2799442,00",,"0,99",,"4747581,00",,,,,,,,,,"23026,00","3883216,00","3196236,00","3491556,00","3385819,00","2330453,00","2929176,00","880828,00","880828,00","880828,00","84395,00","84395,00","84395,00","4508,36","4508,36","2819,23","1689,13","2243,26","1121,63","1121,63","2819,23","4508,36","2819,23","1689,13","2243,26","1121,63","1121,63","1689,13","2243,26","1121,63",,,,,,,,"1121,63","0,00",,,,,,,,
1763,"316121,00",,"316121,00","3357,00",,"3357,00","0,00",,"0,00","1960290,00",,"1960326,00","0,00",,"0,00","316121,00","0,00","0,94",,,,,,,,,,,,,,,"370385,00",,,"579860,00","822794,00",,"822794,00","0,00",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
1765,"100391,00",,"100391,00","27838,00",,"27838,00",,,,"770480,00",,"751832,00",,,,"100391,00",,"0,99",,,,,,,,,,,,,,"114135,00","238870,00",,,"223572,00","86085,00",,"86085,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,
1781,"1283211,00",,"1283211,00","2859,00",,"2859,00",,,,"1104799,00",,"1103702,00",,,,"1283211,00","2253,00","0,99",,,,,,,,,,,,,,"518070,00","1390765,00",,,"1001948,00","590594,00",,"590594,00","20338,00",,"20338,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1627,00",,,,,,,,
1788,"338110,00",,"338110,00","16965,00",,"16965,00",,,,"765522,00",,"757360,00",,,,"338110,00",,"0,97",,,,,,,,,,,,,,"196783,00","489837,00",,,"287351,00","222850,00",,"222850,00","12523,00",,"12523,00",,,,,,,,,,,,,,,,,,,,,,,,,,"1001,84",,,,,,,,
1792,"804357,00","804357,00","804357,00","708492,00","708492,00","708492,00",,,,"118195687,00","118144913,00","118144913,00",,,,"804357,00","754178,00","0,99",,"61685827,00",,,,,,,,,,"5882,00",,"2303432,00","7628522,00","40524502,00","4359853,00","9859208,00","681685,00","681685,00","681685,00",,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
1809,"1528747,00",,"1528747,00","7636,00",,"7636,00",,,,"717263,00",,"671615,00",,,,"1528747,00",,"0,97",,,,,,,,,,,,,,"538668,00","1611558,00",,,"1120649,00","482699,00",,"482699,00",,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
1810,"19255623,00","19255623,00","19255623,00","1055060,00","1055060,00","1055060,00","36536,00","36536,00","36536,00","47943529,00","46440259,00","46440259,00","0,00","0,00","0,00","19255623,00","2153338,00","1,19","750323,00","25223431,00",,,,,,,,,,"50258,00","10770123,00","17630097,00","24965581,00","484702,00","17725833,00","26136734,00","6967482,00","6967482,00","6967482,00","531613,00","531613,00","531613,00","42509,00","42509,00","27473,00","15036,00","0,00","0,00","0,00","27473,00","42509,00","27473,00","15036,00","0,00","0,00","0,00","15036,00","0,00","0,00","20,00","0,00","20,00",,,"0,00",,"0,00","0,00",,,,,,,,
1818,"531851,00",,"531851,00","5,00",,"5,00",,,,"477606,00",,"274493,00",,,,"531851,00",,"1,00",,,,,,,,,,,,,,"530424,00","536663,00",,,"106722,00","64470,00",,"64470,00",,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
1829,"859924,00","859924,00","859924,00","14102,00","14102,00","14102,00","0,00","0,00","0,00","7967158,00","7967158,00","7967158,00","0,00","0,00","0,00","1369872,00","982675,00","0,95","0,00","3067002,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","10107,00","8823318,00","4601585,00","7107773,00","78046,00","4616572,00","5243934,00","956448,00","956448,00","956448,00","3981814,00","3981814,00","3981814,00","207372,46","207372,46","43522,03","163850,43","92132,18","46066,09","46066,09","43522,03","207372,46","43522,03","163850,43","92132,18","46066,09","46066,09","163850,43","92132,18","46066,09","0,00","0,00","0,00","0,00","0,00","0,00","0,00","46066,09","19040,51",,,,,,,,
1885,"10795474,00","10795474,00","10795474,00","1165978,00","1165978,00","1165978,00","0,00","0,00","0,00","28813551,00","28598898,00","28598898,00","0,00","0,00","0,00","10795474,00","125003,00","0,96","720509,00","9550972,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","54840,00","21119249,00","9392435,00","19877884,00","10205393,00","16493936,00","19387774,00","8726102,00","8726102,00","8726102,00","381063,00","381063,00","381063,00","2285,31","2285,31","1893,00","392,31","0,00","0,00","0,00","1893,00","2285,31","1893,00","392,31","0,00","0,00","0,00","392,31","0,00","0,00","37,95","31,62","6,33","0,00","0,00","0,00","0,00","0,00","28161,76",,,,,,,,
1896,"1102826,00",,"1102826,00","7684,00",,"7684,00","0,00",,"0,00","2046151,00",,"1819085,00","0,00",,"0,00","1102826,00","0,00","1,00",,,,,,,,,,,,,,,"1303215,00",,,"879499,00","690815,00",,"690815,00","0,00",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
1902,"223108,00",,,,,,,,,"11643,00",,,,,,"223108,00",,"1,00",,,,,,,,,,,,,,,,,,,"15519,00",,,"6918,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"553,44",,,,,"230069,00","3025,00",,
1920,"8689550,00","10914101,00","8689550,00","1045512,00","1045512,00","1045512,00","282269,00","282269,00","282269,00","6357087,00","3192177,00","5416728,00","1125227,00","1125227,00","1125227,00","8689550,00","0,00","0,97","43767,00","4651374,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","21333,00","5247172,00","16407345,00","18868328,00","2498146,00","14078525,00","16418803,00","10265448,00","10265448,00","10265448,00","2524109,00","2524109,00","2524109,00","35570,82","35570,82","32691,69","2879,13","21709,56","10854,78","10854,78","32691,69","35570,82","32691,69","2879,13","21709,56","10854,78","10854,78","2879,13","21709,56","10854,78","103012,76","67102,15","35910,61","0,00","0,00","0,00","0,00","10854,78","41635,57",,,,,,,,
1926,"257084,00",,"257084,00","22144,00",,"22144,00",,,,"645456,00",,"645456,00",,,,"257084,00","1330,00","1,00",,,,,,,,,,,,,,"198277,00","406733,00",,,"205085,00","48893,00",,"48893,00",,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
1927,"2910894,00","2910894,00","2910894,00","238826,00","238826,00","238826,00","0,00","0,00","0,00","5134862,00","5132898,00","5132898,00","0,00","0,00","0,00","2910894,00","209380,00","1,00","381220,00","398121,00",,,,,,,,,,"3375,00","6151965,00","2411709,00","6446103,00","0,00","11505718,00","12501370,00","1129720,00","1129720,00","1129720,00","4892321,00","4892321,00","4892321,00","391385,70","391385,70","101271,19","290114,51","0,00","0,00","0,00","101271,19","391385,70","101271,19","290114,51","0,00","0,00","0,00","290114,51","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
